endTime,artistName,trackName,msPlayed
2019-10-22 02:39,Joanna Vicente,Home,107426
2019-10-22 02:41,Elliot Ziegler,Portmeirion,131000
2019-10-22 02:44,Milo Edale,The Riverbank,177435
2019-10-22 02:46,Arden Forest,Alabaster,113908
2019-10-22 02:48,Elba,Hidden Road,135273
2019-10-22 02:48,Sebastian Zawadzki,Unstoppable Changes,3125
2019-10-22 02:48,Kasper Schill,Ava,13293
2019-10-22 02:51,Daniel Daecher,Leon,146000
2019-10-22 02:53,Jitka Kubr,Komorebi,112000
2019-10-22 02:56,Matt van Stern,Les Chevaux,217500
2019-10-22 02:59,Tomasz Kraal,Valse Glacée,180544
2019-10-22 03:49,half•alive,still feel.,238063
2019-10-22 03:53,Joy Oladokun,Blame,215227
2019-10-22 03:53,Post Malone,A Thousand Bad Times,9401
2019-10-22 03:56,Alec Benjamin,Boy In The Bubble,6727
2019-10-22 03:56,Black Coast,Trndsttr (feat. M. Maggie) - Lucian Remix,179658
2019-10-22 16:07,Post Malone,Hollywood's Bleeding,0
2019-10-22 16:07,Disclosure,You & Me - Flume Remix,1834
2019-10-22 16:08,Soleima,Friend,0
2019-10-22 16:08,Death Cab for Cutie,I Dreamt We Spoke Again - Louis the Child Remix,0
2019-10-22 16:11,Bazzi,Live Forever,152470
2019-10-22 16:13,Bazzi,Can We Go Back to Bed?,177776
2019-10-22 16:15,Bazzi,No Way!,112105
2019-10-22 16:18,Bazzi,Soul Searching,148536
2019-10-22 16:19,Kacey Musgraves,High Horse,94946
2019-10-22 16:20,Bazzi,Who Am I?,59861
2019-10-22 16:20,Kacey Musgraves,Happy & Sad,5141
2019-10-22 16:23,Billie Eilish,bitches broken hearts,176471
2019-10-22 20:11,Louis The Child,Big Time - X Games Theme,209887
2019-10-22 20:12,David Bowie,Moonage Daydream - 2012 Remaster,56813
2019-10-22 20:14,Ivy Rue,Perspective,170864
2019-10-22 20:14,BANKS,Gemini Feed,1088
2019-10-22 20:14,Ed Sheeran,Beautiful People (feat. Khalid),85
2019-10-22 20:14,The Black Keys,Gold on the Ceiling,157568
2019-10-22 20:17,BANKS,Gemini Feed,186333
2019-10-22 20:18,Ed Sheeran,Beautiful People (feat. Khalid),53536
2019-10-22 20:21,Bryce Vine,La La Land (feat. YG),143381
2019-10-22 20:24,Ruel,Real Thing,192413
2019-10-22 20:28,Hippo Campus,Way It Goes,245456
2019-10-22 20:31,Bazzi,Humble Beginnings,184285
2019-10-22 20:35,Sigrid,In Vain,247962
2019-10-22 20:38,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),199427
2019-10-22 20:40,Still Woozy,Habit,153857
2019-10-22 22:38,Hippo Campus,South,154287
2019-10-22 22:42,Robert DeLong,Favorite Color Is Blue,214629
2019-10-22 22:45,J Balvin,Mi Gente,3221
2019-10-22 22:45,Big Gigantic,"All of Me (feat. Logic, ROZES)",227218
2019-10-22 22:45,DROELOE,Sunburn,3071
2019-10-22 22:45,Cardi B,Bodak Yellow,3168
2019-10-22 22:45,KDrew,Body of Gold,0
2019-10-22 22:49,RL Grime,Light Me Up,201600
2019-10-22 22:52,Miguel,Sky Walker (feat. Travis Scott),214801
2019-10-22 22:52,Lauv,I Like Me Better,1728
2019-10-22 22:52,Ellie Goulding,Figure 8,7274
2019-10-22 22:56,Drake,God's Plan,198973
2019-10-22 22:58,David Guetta,2U,108415
2019-10-22 23:01,Dexys Midnight Runners,Come On Eileen,205933
2019-10-22 23:01,KYLE,iSpy (feat. Lil Yachty),8399
2019-10-22 23:05,Disclosure,Latch,255866
2019-10-22 23:09,Quinn XCII,Straightjacket,206533
2019-10-22 23:12,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",223413
2019-10-22 23:16,Big Sean,Bounce Back,215298
2019-10-22 23:33,Famous Dex,PICK IT UP (feat. A$AP Rocky),72256
2019-10-22 23:35,Avicii,The Nights,112298
2019-10-22 23:38,Madison Beer,Dear Society,179576
2019-10-22 23:42,OneRepublic,Counting Stars,235930
2019-10-23 17:19,Hippie Sabotage,Your Soul,3021
2019-10-23 17:20,Matoma,Pieces (feat. Noah Kahan),6826
2019-10-23 17:23,Ben Rector,Kids,231018
2019-10-23 17:27,ayokay,Sleepless Nights (feat. Nightly),23743
2019-10-23 17:27,Christian French,superstars,199848
2019-10-23 18:10,Arden Forest,Monastral,8842
2019-10-23 18:13,Arden Forest,Monastral,114948
2019-10-23 18:15,T. Landley,Transience,134951
2019-10-23 18:17,Agni Bjark,Leaves,137739
2019-10-23 18:20,Josh McCausland,Opus 30,212000
2019-10-23 18:24,Ruben Galloway,The Inner World,202357
2019-10-23 18:28,Aron Edwards,Indigo,244000
2019-10-23 18:32,Ruben Galloway,Acceptance,278326
2019-10-23 18:34,Korneli Sobczak,Szukam cię,102000
2019-10-23 18:36,Klaus Weissmuller,fabienne,116000
2019-10-23 18:39,Vincente M,Short Stories,212797
2019-10-23 18:42,Clarence Öfwerman,Hope,159601
2019-10-23 18:43,Jef Martens,Almost But Not Quite,61803
2019-10-23 18:44,Sigríður,Welcome Home,92337
2019-10-23 18:48,Eik Octobre,Take Me Somewhere Else,232340
2019-10-23 18:50,Fioretta Rizzo,Nel bisogno si riconosce il vero amico,110035
2019-10-23 18:52,Regina Mira,The Winding Paths,119726
2019-10-23 18:54,Dagmar Collier,Qui vivra verra,133750
2019-10-23 18:57,Josh Kramer,The Trees That Blow No More,179248
2019-10-23 19:45,Tristan Eckerson,In Ordina,255523
2019-10-23 19:48,Mae Ji-Yoon,Vibrations,173719
2019-10-23 19:50,Borghild Wenn,Filotimo,133200
2019-10-23 19:52,Mark Souzek,Don't Let Me Go,115993
2019-10-23 19:55,Noel Aspensen,Time Machine,228000
2019-10-23 19:57,Sigríður,Interconnectivity,103713
2019-10-23 21:04,Reversible,Silent Abysm,165242
2019-10-23 21:06,Rex Orange County,Face to Face,89962
2019-10-24 06:51,Quinn XCII,Walls,2666
2019-10-24 06:54,Post Malone,Allergic,17680
2019-10-24 06:54,Dominic Fike,3 Nights,177666
2019-10-24 06:55,Chelsea Cutler,You're Not Missing Me,65002
2019-10-24 06:58,6LACK,Seasons (with Khalid),21
2019-10-24 06:58,Rex Orange County,Uno,0
2019-10-24 06:58,Unknown Mortal Orchestra,Hunnybee,106
2019-10-24 06:58,Hippo Campus,Vines,1642
2019-10-24 06:58,KYLE,Playinwitme (feat. Kehlani),277
2019-10-24 06:58,Hippo Campus,Bambi,180970
2019-10-24 06:58,Kanye West,Runaway,960
2019-10-24 06:58,Post Malone,Staring At The Sun (feat. SZA),853
2019-10-24 07:01,Rex Orange County,Uno,171789
2019-10-24 07:05,Steve Aoki,Pretender (feat. Lil Yachty & AJR),1194
2019-10-24 07:05,Flo Rida,I Cry,0
2019-10-24 07:05,6LACK,Seasons (with Khalid),236549
2019-10-24 07:05,Tones And I,Dance Monkey,917
2019-10-24 07:05,Alec Benjamin,Let Me Down Slowly,21
2019-10-24 07:05,Michl,Better With You,1642
2019-10-24 07:05,Lykke Li,sex money feelings die,1173
2019-10-24 07:06,Kendrick Lamar,LOVE. FEAT. ZACARI.,426
2019-10-24 07:06,Whethan,Win You Over,789
2019-10-24 07:06,Hippo Campus,Suicide Saturday,1813
2019-10-24 07:06,Dr. Dog,Nellie,1301
2019-10-24 07:06,Pink Sweat$,Honesty,341
2019-10-24 07:06,Mac Miller,Small Worlds,42112
2019-10-24 07:06,Kaiydo,Fruit Punch,640
2019-10-24 07:06,Maggie Rogers,Alaska,938
2019-10-24 07:06,Jeremy Zucker,better off - filous remix,938
2019-10-24 07:06,Perfume Genius,Slip Away,2176
2019-10-24 07:06,Cautious Clay,Cold War,2431
2019-10-24 07:06,Post Malone,On The Road (feat. Meek Mill & Lil Baby),810
2019-10-24 07:12,Lil Tecca,Ransom,6071
2019-10-24 07:12,Still Woozy,Lava,41024
2019-10-24 07:12,Hippie Sabotage,Your Soul,324805
2019-10-24 07:12,Kacey Musgraves,Butterflies,1002
2019-10-24 07:12,Sub Urban,Cradles,1045
2019-10-25 16:47,Donnie Trumpet & The Social Experiment,Sunday Candy,4458
2019-10-25 16:50,Rex Orange County,Always,197333
2019-10-25 16:52,Rex Orange County,Laser Lights,131080
2019-10-25 16:53,Rex Orange County,Face to Face,59149
2019-10-25 16:55,Rex Orange County,Stressed Out,94058
2019-10-25 16:58,Rex Orange County,Never Had The Balls,181056
2019-10-25 17:29,Coldplay,Arabesque,1408
2019-10-25 17:29,Coldplay,Arabesque,197887
2019-10-25 17:33,Major Lazer,Trigger,216853
2019-10-25 17:36,The 1975,Frail State Of Mind,188949
2019-10-25 17:40,Mumford & Sons,Blind Leading The Blind,224703
2019-10-25 17:44,Rex Orange County,Pluto Projector,267520
2019-10-25 17:47,Rex Orange County,Every Way,133440
2019-10-25 17:50,Rex Orange County,It Gets Better,212893
2019-10-25 17:57,Rex Orange County,It's Not The Same Anymore,386200
2019-10-25 17:59,Rex Orange County,Nothing,136170
2019-10-26 03:08,Ariana Grande,no tears left to cry,24405
2019-10-26 03:08,Donnie Trumpet & The Social Experiment,Sunday Candy,21461
2019-10-26 03:08,Griffin Stoller,With You,1856
2019-10-26 03:12,Ariana Grande,no tears left to cry,205920
2019-10-26 03:12,Ava Max,Sweet but Psycho,21077
2019-10-26 03:12,Shawn Hook,Sound Of Your Heart,16007
2019-10-26 03:12,Mark Ronson,Uptown Funk (feat. Bruno Mars),960
2019-10-26 03:14,Young Thug,High (feat. Elton John),7488
2019-10-26 03:14,Bruno Mars,Just the Way You Are,1216
2019-10-26 03:14,Bea Miller,S.L.U.T.,73066
2019-10-26 03:14,Bruno Mars,That's What I Like,10816
2019-10-26 03:14,ScHoolboy Q,By Any Means,1344
2019-10-26 03:15,Bruno Mars,Just the Way You Are,6378
2019-10-26 03:15,Gucci Mane,Wake Up in the Sky,31722
2019-10-26 03:20,Bruno Mars,Just the Way You Are,220733
2019-10-26 03:24,Gucci Mane,Wake Up in the Sky,203161
2019-10-26 03:27,Bruno Mars,24K Magic,225983
2019-10-26 03:29,Gucci Mane,Wake Up in the Sky,81100
2019-10-26 03:31,Louis The Child,Dear Sense (with MAX),120447
2019-10-26 04:24,Rex Orange County,Pluto Projector,2154
2019-10-26 04:24,Magnifikate feat. Jess Nitties,Crazy - Louis The Child Remix,27690
2019-10-26 07:46,Hippo Campus,baseball,7274
2019-10-26 07:50,Hailee Steinfeld,Afterlife,209200
2019-10-26 07:51,Leach,Little Taste of Heaven,92876
2019-10-26 07:56,The Shins,Phantom Limb,287533
2019-10-26 07:59,What So Not,High You Are,213340
2019-10-26 08:03,dvsn,Hallucinations,246293
2019-10-26 08:05,FINNEAS,I Don't Miss You at All,128916
2019-10-26 08:08,Maude Latour,Ride My Bike,195572
2019-10-26 08:12,Russ,Missin You Crazy,226693
2019-10-26 08:16,Hippo Campus,Monsoon,222820
2019-10-27 00:25,Conan Gray,Maniac,0
2019-10-27 00:25,Maroon 5,Memories,38128
2019-10-27 00:28,Russ,Missin You Crazy,226693
2019-10-27 00:32,Maude Latour,Ride My Bike,195572
2019-10-27 00:34,Coldplay,Orphans,4714
2019-10-27 00:34,Cage The Elephant,Social Cues,126293
2019-10-27 00:37,Lake Street Dive,Good Kisser,179200
2019-10-27 00:38,Chance the Rapper,Cocoa Butter Kisses,87104
2019-10-27 00:39,Coldplay,Orphans,4671
2019-10-27 00:39,Lewis Blissett,Killing Butterflies,48128
2019-10-27 00:42,Conan Gray,Maniac,185786
2019-10-27 00:42,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),13485
2019-10-27 00:43,Sia,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",67669
2019-10-27 00:44,Those Dancing Days,I'll Be Yours,52885
2019-10-27 00:47,Black Coast,Trndsttr (feat. M. Maggie) - Lucian Remix,179658
2019-10-27 00:48,Ruel,Real Thing,1621
2019-10-27 00:48,Disclosure,You & Me - Flume Remix,1280
2019-10-27 00:48,Disclosure,You & Me - Flume Remix,59229
2019-10-27 00:48,I'm From Barcelona,Always Spring,234
2019-10-27 00:48,I'm From Barcelona,Always Spring,3605
2019-10-27 00:48,I'm From Barcelona,Always Spring,1215
2019-10-27 00:49,Ruel,Real Thing,17813
2019-10-27 00:51,Hippo Campus,Vines,159056
2019-10-27 00:56,Ben Rector,Kids,257493
2019-10-27 00:57,Hippo Campus,Suicide Saturday,104297
2019-10-27 01:00,Maggie Rogers,Alaska,154623
2019-10-27 01:03,Mac Miller,Small Worlds,12693
2019-10-27 01:05,Rex Orange County,Stressed Out,105040
2019-10-27 01:08,Donnie Trumpet & The Social Experiment,Sunday Candy,32106
2019-10-27 01:08,Rex Orange County,Always,197332
2019-10-27 01:09,Donnie Trumpet & The Social Experiment,Sunday Candy,2325
2019-10-27 01:09,Mumford & Sons,Blind Leading The Blind,917
2019-10-27 01:09,Mumford & Sons,Blind Leading The Blind,853
2019-10-27 01:09,Rex Orange County,Nothing,0
2019-10-27 01:13,Mumford & Sons,Blind Leading The Blind,224703
2019-10-27 01:16,Rex Orange County,Nothing,190909
2019-10-27 01:20,Rex Orange County,Pluto Projector,267520
2019-10-27 01:21,Rex Orange County,Face to Face,31335
2019-10-27 01:51,Maroon 5,Memories,448
2019-10-27 01:51,Rex Orange County,It's Not The Same Anymore,703
2019-10-27 01:51,Rex Orange County,Never Had The Balls,14058
2019-10-27 01:51,Rex Orange County,It Gets Better,46058
2019-10-27 01:52,Leach,Little Taste of Heaven,59434
2019-10-27 01:56,Hailee Steinfeld,Afterlife,209200
2019-10-27 01:59,dvsn,Hallucinations,165645
2019-10-27 02:02,What So Not,High You Are,213340
2019-10-27 02:02,Lake Street Dive,Good Kisser,24481
2019-10-27 02:03,Maude Latour,Ride My Bike,20800
2019-10-27 02:05,FINNEAS,I Don't Miss You at All,128916
2019-10-27 02:10,Chance the Rapper,Cocoa Butter Kisses,307187
2019-10-27 02:16,Hippo Campus,baseball,148978
2019-10-27 02:16,Hippo Campus,Monsoon,874
2019-10-27 02:16,The Shins,Phantom Limb,832
2019-10-27 02:19,Russ,Missin You Crazy,226693
2019-10-27 02:23,Cage The Elephant,Social Cues,219053
2019-10-27 02:26,Coldplay,Orphans,197533
2019-10-27 02:28,Lewis Blissett,Killing Butterflies,114620
2019-10-27 02:32,FINNEAS,Let's Fall in Love for the Night,46698
2019-10-27 03:29,Soleima,Friend,2197
2019-10-27 03:29,Marshmello,FRIENDS,1984
2019-10-27 05:33,Those Dancing Days,I'll Be Yours,5717
2019-10-27 05:37,Louis The Child,Save Me From Myself (with NoMBe & Big Gigantic),211685
2019-10-27 05:38,Wafia,Hurts (feat. Louis The Child & Whethan),40642
2019-10-27 05:40,Louis The Child,Love Is Alive,170610
2019-10-27 05:41,Louis The Child,Shake Something (feat. Joey Purp),1301
2019-10-27 05:41,Louis The Child,Interstellar,810
2019-10-27 05:41,Louis The Child,Last To Leave (feat. Caroline Ailin),0
2019-10-27 05:41,Louis The Child,Too Close (with Wrabel),35829
2019-10-27 05:44,Louis The Child,Weekend,175058
2019-10-27 05:47,Louis The Child,Better Not (with Wafia),222865
2019-10-27 05:48,Louis The Child,World On Fire,44267
2019-10-27 07:39,What So Not,High You Are,213340
2019-10-27 07:40,Hippo Campus,Vines,73590
2019-10-27 23:07,Tones And I,Dance Monkey,209438
2019-10-27 23:10,Harry Styles,Lights Up,6948
2019-10-27 23:10,Major Lazer,Know No Better,23
2019-10-27 23:14,Major Lazer,Know No Better,218267
2019-10-27 23:16,Social House,Magic In The Hamptons (feat. Lil Yachty),164640
2019-10-27 23:19,Jason Derulo,Trumpets,136905
2019-10-27 23:23,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,258342
2019-10-28 00:20,Kanye West,Gold Digger,23313
2019-10-28 00:20,Louis The Child,Ohhh Baby,1300
2019-10-28 00:20,YG,"Go Loko (feat. Tyga, Jon Z)",3134
2019-10-28 00:20,88rising,Midsummer Madness,3947
2019-10-28 00:21,Hippo Campus,Buttercup,14651
2019-10-28 00:21,Quinn XCII,Demon,8452
2019-10-28 00:24,Quinn XCII,Life Must Go On,185586
2019-10-28 00:26,YOG$,Alive,156745
2019-10-28 00:30,ayokay,Queen (feat. Quinn XCII),224706
2019-10-28 00:34,Quinn XCII,Holding Hands (feat. Elohim),225493
2019-10-28 00:36,Quinn XCII,What The Hell Happened To Us,114671
2019-10-28 00:39,Quinn XCII,Iron & Steel,203653
2019-10-28 00:41,YOG$,Alive,743
2019-10-28 00:41,Quinn XCII,Iron & Steel,441
2019-10-28 00:41,Quinn XCII,Iron & Steel,650
2019-10-28 00:41,Gryffin,Winnebago (feat. Quinn XCII & Daniel Wilson),464
2019-10-28 00:41,Gryffin,Winnebago (feat. Quinn XCII & Daniel Wilson),125512
2019-10-28 00:41,Quinn XCII,What The Hell Happened To Us,464
2019-10-28 00:41,Quinn XCII,What The Hell Happened To Us,580
2019-10-28 00:41,ayokay,Queen (feat. Quinn XCII),1091
2019-10-28 00:41,ayokay,Queen (feat. Quinn XCII),5828
2019-10-28 00:41,Quinn XCII,Holding Hands (feat. Elohim),394
2019-10-28 00:41,Quinn XCII,Holding Hands (feat. Elohim),789
2019-10-28 00:46,Jeremy Zucker,You Should Get to Know Me (feat. Quinn XCII),283500
2019-10-28 00:46,Jeremy Zucker,You Should Get to Know Me (feat. Quinn XCII),5665
2019-10-28 00:46,Quinn XCII,Another Day in Paradise,603
2019-10-28 00:46,Quinn XCII,Another Day in Paradise,9534
2019-10-28 00:49,Quinn XCII,These Days,170504
2019-10-28 00:50,ILLENIUM,With You,30882
2019-10-28 00:51,Quinn XCII,Full Circle,975
2019-10-28 00:51,Quinn XCII,Native Tongue,96920
2019-10-28 00:51,Quinn XCII,Intro (Slow),812
2019-10-28 00:54,Quinn XCII,Fake Denim,187333
2019-10-28 00:55,Jon Bellion,Jungle,835
2019-10-28 00:55,Jon Bellion,Jungle,2229
2019-10-28 00:55,Jon Bellion,Jungle,162
2019-10-28 00:55,Quinn XCII,Wounds,44377
2019-10-28 00:55,Jon Bellion,Crop Circles,1207
2019-10-28 00:55,ILLENIUM,Good Things Fall Apart (with Jon Bellion),719
2019-10-28 00:55,ILLENIUM,Good Things Fall Apart (with Jon Bellion),882
2019-10-28 00:55,Jon Bellion,Woodstock (Psychedelic Fiction),208
2019-10-28 00:55,Jon Bellion,Woodstock (Psychedelic Fiction),325
2019-10-28 00:55,Jon Bellion,Waves Of Loneliness,1184
2019-10-28 00:55,Jon Bellion,Waves Of Loneliness,139
2019-10-28 00:55,Jon Bellion,To My Future Wife...,1114
2019-10-28 00:55,Jon Bellion,Woke The F*ck Up,3877
2019-10-28 00:55,Jon Bellion,2 Rocking Chairs,185
2019-10-28 00:55,Jon Bellion,2 Rocking Chairs,603
2019-10-28 00:59,ILLENIUM,Good Things Fall Apart (with Jon Bellion),216668
2019-10-28 01:00,Jon Bellion,Jungle,86351
2019-10-28 01:06,Jon Bellion,Woodstock (Psychedelic Fiction),10232
2019-10-28 01:06,Jon Bellion,Waves Of Loneliness,1114
2019-10-28 01:06,Jon Bellion,2 Rocking Chairs,179613
2019-10-28 01:10,Jon Bellion,LIFE,603
2019-10-28 01:10,Jon Bellion,Ungrateful Eyes,952
2019-10-28 01:10,Jon Bellion,Paper Planes,0
2019-10-28 01:10,Jon Bellion,Woodstock (Psychedelic Fiction),210860
2019-10-28 01:10,Jon Bellion,Heart Is Full - Recorded At Spotify Studios NYC,116
2019-10-28 01:10,Jon Bellion,Waves Of Loneliness,2298
2019-10-28 01:10,Jon Bellion,To My Future Wife...,1532
2019-10-28 01:11,Jon Bellion,JT,78599
2019-10-28 01:13,Jon Bellion,Conversations with my Wife,142988
2019-10-28 01:13,Jon Bellion,Maybe IDK,1253
2019-10-28 01:32,Jon Bellion,Kingdom Come,6315
2019-10-28 01:33,Jon Bellion,While You Count Sheep,71749
2019-10-28 01:33,Zedd,Beautiful Now,116
2019-10-28 01:33,Jon Bellion,Human - Acoustic,162
2019-10-28 01:33,Jon Bellion,Ooh,835
2019-10-28 01:33,Jon Bellion,Run Wild,1416
2019-10-28 01:37,Jon Bellion,Human - Acoustic,247838
2019-10-28 01:38,Zedd,Beautiful Now,28803
2019-10-28 01:38,Jon Bellion,Eyes To The Sky,23
2019-10-28 01:38,Jon Bellion,Dead Man Walking,1044
2019-10-28 01:38,Jon Bellion,Stupid Deep,1509
2019-10-28 01:41,Jon Bellion,Stupid Deep,178176
2019-10-28 01:43,Jon Bellion,Eyes To The Sky,126166
2019-10-28 01:47,Jon Bellion,Guillotine,208124
2019-10-28 01:49,Jon Bellion,Cautionary Tales,13769
2019-10-28 01:49,Jon Bellion,Overwhelming,114748
2019-10-28 01:49,Jon Bellion,Simple & Sweet,1021
2019-10-28 01:56,Jon Bellion,Hand Of God - Outro,192981
2019-10-28 01:59,Jon Bellion,Blu,183344
2019-10-28 02:03,Jon Bellion,Luxury,221263
2019-10-28 02:06,Jon Bellion,All Time Low,186711
2019-10-28 04:54,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",5141
2019-10-28 04:54,Bruno Mars,Finesse,13013
2019-10-28 04:58,Kings of Leon,Use Somebody,230760
2019-10-28 04:58,Galantis,Peanut Butter Jelly,22612
2019-10-28 05:02,Shakey Graves,Dearly Departed (feat. Esmé Patterson),1301
2019-10-28 05:02,The Killers,Mr. Brightside,2325
2019-10-28 05:02,Chicago,Saturday in the Park - 2002 Remaster,938
2019-10-28 05:02,JR JR,Gone,227506
2019-10-28 05:02,Bob Marley & The Wailers,Three Little Birds - Exodus 40 Mix,22602
2019-10-28 05:06,Atlas Genius,Trojans,217386
2019-10-28 05:09,Beck,Wow,17301
2019-10-28 05:09,Simon & Garfunkel,Cecilia,981
2019-10-28 05:09,The Wombats,Greek Tragedy,199592
2019-10-28 05:12,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,131264
2019-10-28 16:12,Black Coast,Trndsttr - Lucian Remix,6144
2019-10-28 16:15,RL Grime,Atoms,228750
2019-10-28 16:16,John Hayes,Some Chords For A Siren,43865
2019-10-28 16:17,Sebastian Zawadzki,Human Influence,56853
2019-10-28 16:20,Rence,Baby Blue,182954
2019-10-28 16:21,Katy Perry,The One That Got Away,810
2019-10-28 16:21,ODESZA,Line Of Sight (Reprise) (feat. WYNNE & Mansionair),6442
2019-10-28 16:21,Muriël Bostdorp,Lost In The Right Direction,1258
2019-10-28 16:21,Miley Cyrus,Malibu,192
2019-10-28 16:21,Joey Pecoraro,Deep in a Dream of You,71146
2019-10-28 16:21,Kid Ink,Promise (feat. Fetty Wap),426
2019-10-28 16:21,Maroon 5,Sugar,2495
2019-10-28 16:22,Kehlani,The Way (feat. Chance the Rapper),5440
2019-10-28 16:22,Rihanna,Needed Me,0
2019-10-28 16:23,RBYN,Out Of The Dark,81002
2019-10-28 16:24,The Chainsmokers,Sick Boy,89834
2019-10-28 16:27,Dillistone,You Got Me,179221
2019-10-28 16:31,Quinn XCII,Werewolf (feat. Yoshi Flower),191893
2019-10-28 16:32,Cheat Codes,Put Me Back Together (feat. Kiiara),68498
2019-10-28 16:35,Selena Gomez,Look At Her Now,810
2019-10-28 16:35,Kanye West,Closed On Sunday,1066
2019-10-28 16:35,Jack Larsen,Bubba,178538
2019-10-28 16:36,Mura Masa,No Hope Generation,7295
2019-10-28 16:36,Gracie Abrams,Mean It,52522
2019-10-28 16:37,Lauv,Feelings,78634
2019-10-29 19:39,Those Dancing Days,I'll Be Yours,6677
2019-10-29 19:44,Rex Orange County,Face to Face,247901
2019-10-29 19:47,Conan Gray,Maniac,185786
2019-10-29 19:49,Rex Orange County,Stressed Out,105040
2019-10-29 19:51,Maroon 5,Memories,163178
2019-10-29 19:54,Lennon Stella,La Di Da,175103
2019-10-29 19:55,Alessia Cara,Out Of Love,20320
2019-10-29 19:55,Lennon Stella,La Di Da,12213
2019-10-29 19:55,Russ,Missin You Crazy,6720
2019-10-29 19:55,Jon Bellion,Eyes To The Sky,10976
2019-10-29 19:56,Russ,Missin You Crazy - Acoustic,19786
2019-10-29 19:56,Soleima,Friend,2848
2019-10-29 19:56,Russ,Missin You Crazy,38613
2019-10-29 19:57,YOG$,Alive,16565
2019-10-29 19:59,Gryffin,Winnebago (feat. Quinn XCII & Daniel Wilson),142773
2019-10-29 20:02,Imogen Heap,Hide and Seek,119616
2019-10-29 20:03,I'm From Barcelona,Always Spring,5802
2019-10-29 20:07,What So Not,High You Are,1877
2019-10-29 20:07,Imogen Heap,Hide and Seek,6780
2019-10-29 20:11,Lennon Stella,La Di Da,222454
2019-10-29 20:13,Hailee Steinfeld,Afterlife,107774
2019-10-29 20:14,Dean Lewis,Half A Man,105568
2019-10-29 20:14,Kanye West,Gold Digger,5194
2019-10-29 20:15,T-Pain,Buy U a Drank (Shawty Snappin'),3381
2019-10-29 20:15,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,3669
2019-10-29 20:15,Trey Songz,Bottoms Up (feat. Nicki Minaj),5365
